,negotiable,property_size,property_age,bathroom,cup_board,floor,total_floor,balconies,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,PARK,RWH,STP,HK,PB,VP,Year,Month,Amenities_Count,type_BHK1,type_BHK2,type_BHK3,type_BHK4,type_BHK4PLUS,type_RK1,lease_type_ANYONE,lease_type_BACHELOR,lease_type_COMPANY,lease_type_FAMILY,furnishing_FULLY_FURNISHED,furnishing_NOT_FURNISHED,furnishing_SEMI_FURNISHED,parking_BOTH,parking_FOUR_WHEELER,parking_NONE,parking_TWO_WHEELER,facing_E,facing_N,facing_NE,facing_NW,facing_S,facing_SE,facing_SW,facing_W,water_supply_BOREWELL,water_supply_CORPORATION,water_supply_CORP_BORE,building_type_AP,building_type_GC,building_type_IF,building_type_IH,State_Karnataka,State_Tamil Nadu,City_Bangalore,City_Chennai,Zone_Bangalore_East,Zone_Bangalore_North,Zone_Bangalore_South,ind
5718,0,1800,10,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,12,4,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,train
5719,1,500,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2018,5,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,train
5720,1,800,3,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,train
5721,0,500,15,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,4,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,train
5722,0,600,4,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,train
5723,1,1200,5,2,8,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,9,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,train
5724,1,1100,6,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017,12,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
5725,0,100,1,1,1,3,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2018,5,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,train
5726,1,1403,9,3,3,1,4,2,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,2017,8,8,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
5727,1,1000,10,2,2,4,4,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2018,6,6,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,train
5728,1,1073,0,2,2,3,4,2,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,2018,6,14,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,train
5729,1,1500,7,4,4,2,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2018,7,3,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
5730,0,1700,5,3,3,1,4,2,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,2018,4,13,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
5731,1,900,9,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,train
5732,1,1200,1,2,2,7,10,3,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,2018,10,13,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
5733,1,1500,15,2,3,1,4,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2018,1,5,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,train
5734,0,1875,18,3,3,10,11,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2018,4,17,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,train
5735,0,350,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,train
5736,1,1360,0,3,3,4,4,2,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,2018,6,13,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
5737,0,1497,8,2,2,3,8,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2018,7,18,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
5738,1,1600,5,2,6,2,3,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,6,5,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,train
5739,1,1635,0,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,8,2,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
5740,0,1800,6,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,10,3,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,train
5741,1,633,1,1,1,2,3,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,2018,7,15,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
5742,1,700,10,2,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018,11,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,train
5743,0,1470,2,2,4,5,12,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2018,4,17,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,train
5744,0,900,5,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2017,12,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,train
5745,0,300,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,10,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,train
5746,1,900,2,1,4,1,4,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2018,5,4,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,train
5747,0,330,0,1,1,3,5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2018,7,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,train
5748,0,1525,10,2,3,3,3,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,2018,2,11,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,train
5749,1,1163,0,2,2,1,4,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2018,4,7,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
5750,0,700,1,1,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2018,6,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,train
5751,1,550,10,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,11,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,train
5752,1,1150,0,2,2,3,4,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,2018,1,15,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
5753,1,500,1,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2017,7,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,train
5754,1,975,1,2,2,8,12,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2018,6,17,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
5755,0,600,6,1,1,3,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2018,1,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,train
5756,1,750,0,1,3,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,2,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,train
5757,1,1200,5,2,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,4,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,train
5758,1,400,5,1,1,2,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2017,7,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
5759,1,1575,5,2,4,2,2,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,2018,2,10,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
5760,1,1205,0,2,2,2,10,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,2018,6,14,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,train
5761,0,1200,15,2,3,3,3,4,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,2018,1,10,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,train
5762,0,700,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2018,3,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,train
5763,1,1350,1,3,8,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,11,3,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,train
5764,1,1850,5,3,3,0,10,5,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,2018,6,10,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
5765,1,250,14,1,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,5,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,train
5766,1,1100,5,2,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,train
5767,1,1820,1,3,3,12,12,3,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,2017,10,16,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
5768,1,560,10,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,train
5769,1,600,20,1,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,train
5770,1,1205,0,2,2,1,4,2,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,2017,5,8,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,train
5771,1,600,3,1,1,3,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2018,9,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,train
5772,0,1000,0,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,12,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,train
5773,0,950,3,2,2,1,4,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2018,6,6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
5774,1,1200,0,2,2,2,14,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2017,11,16,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,train
5775,1,1500,20,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,8,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
5776,1,1028,7,2,2,2,4,2,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,2017,9,8,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
5777,0,400,3,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,train
5778,0,1200,8,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,9,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,train
5779,1,1550,8,3,3,1,4,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,2018,10,15,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
5780,0,909,4,2,2,5,5,2,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,2018,4,11,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
5781,1,1217,1,2,5,12,15,2,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,2018,2,14,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
5782,1,4500,3,6,5,9,15,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2018,4,19,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
5783,1,2000,10,4,3,0,3,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2018,10,4,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
5784,1,550,7,2,1,2,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2018,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,train
5785,1,1350,7,2,2,9,9,3,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,2017,8,15,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
5786,1,1300,7,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,7,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,train
5787,0,1054,4,2,4,2,10,2,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,2018,3,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
5788,1,1740,0,3,3,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2018,4,5,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,train
5789,0,400,3,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,7,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
5790,1,550,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,train
5791,1,700,10,1,0,1,3,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2018,12,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,train
5792,0,1170,1,2,2,4,4,2,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,2018,6,9,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
5793,1,1270,3,2,2,1,4,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,2018,6,11,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,train
5794,1,1160,0,2,2,1,4,3,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,2018,7,9,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
5795,1,1250,10,2,7,1,5,2,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,2018,8,12,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
5796,1,400,1,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2018,11,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,train
5797,1,1460,5,2,6,3,4,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2017,1,17,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
5798,1,1200,7,2,3,1,3,2,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,2017,3,11,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
5799,1,1000,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,train
5800,1,340,0,1,1,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2018,6,5,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,train
5801,0,1907,0,3,3,2,4,3,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2018,6,4,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
5802,1,1181,0,2,3,2,4,2,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,2018,7,8,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,train
5803,1,900,20,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,train
5804,0,1600,8,3,3,3,3,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,11,4,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,train
5805,1,460,0,1,1,2,5,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,2018,1,10,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
5806,1,1500,10,3,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,train
5807,1,1680,2,3,3,6,10,2,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,2017,9,9,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
5808,1,250,3,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,7,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,train
5809,1,1260,1,2,2,1,4,2,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,2017,3,10,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,train
5810,1,1100,10,3,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
